Seconds,Value,Value.Seconds,Value.SubSeconds,Value.Value
13951.141984,8274D_21293_EEG1,1744121556,0.0436059982,-4.46026087
13951.142975999999,8274D_21293_EEG1,1744121556,0.0475270003,-4.22551107
13951.142975999999,8274D_21293_EEG1,1744121556,0.0514479987,-4.22551107
13951.142975999999,8274D_21293_EEG1,1744121556,0.0553690009,-4.22551107
13951.142975999999,8274D_21293_EEG1,1744121556,0.0592890009,11.2680292
13951.142975999999,8274D_21293_EEG1,1744121556,0.0632100031,-4.22551107
13951.144,8274D_21293_EEG1,1744121556,0.0671309978,-2.34750605
13951.144,8274D_21293_EEG1,1744121556,0.0710519999,-7.74676991
13951.144,8274D_21293_EEG1,1744121556,0.0749730021,-2.81700706
13951.144,8274D_21293_EEG1,1744121556,0.0788939968,-2.81700706
13951.144,8274D_21293_EEG1,1744121556,0.0828149989,-1.17375302
13951.144992,8274D_21293_EEG1,1744121556,0.0867360011,-1.17375302
13951.144992,8274D_21293_EEG1,1744121556,0.0906570032,-1.17375302
13951.144992,8274D_21293_EEG1,1744121556,0.0945779979,2.11275506
13951.144992,8274D_21293_EEG1,1744121556,0.0984990001,5.63401413
13951.144992,8274D_21293_EEG1,1744121556,0.102420002,3.75601006
13951.144992,8274D_21293_EEG1,1744121556,0.106339999,3.75601006
13951.144992,8274D_21293_EEG1,1744121556,0.110261001,2.34750605
13951.144992,8274D_21293_EEG1,1744121556,0.114182003,-9.85952473
13951.322975999999,8274D_21293_EEG1,1744121556,0.118102998,2.34750605
13951.322975999999,8274D_21293_EEG1,1744121556,0.122024,0.469500989
13951.322975999999,8274D_21293_EEG1,1744121556,0.125945002,0.469500989
13951.322975999999,8274D_21293_EEG1,1744121556,0.129866004,-2.81700706
13951.322975999999,8274D_21293_EEG1,1744121556,0.133787006,-2.81700706
13951.322975999999,8274D_21293_EEG1,1744121556,0.137707993,-0.704252005
13951.324000000001,8274D_21293_EEG1,1744121556,0.141628996,1.40850401
13951.324000000001,8274D_21293_EEG1,1744121556,0.145549998,-0.704252005
13951.324000000001,8274D_21293_EEG1,1744121556,0.149471,2.11275506
13951.324000000001,8274D_21293_EEG1,1744121556,0.153391004,-19.2495499
13951.324000000001,8274D_21293_EEG1,1744121556,0.157312006,1.87800503
13951.324000000001,8274D_21293_EEG1,1744121556,0.161232993,1.87800503
13951.324000000001,8274D_21293_EEG1,1744121556,0.165153995,1.87800503
13951.324000000001,8274D_21293_EEG1,1744121556,0.169074997,0.704252005
13951.324992,8274D_21293_EEG1,1744121556,0.172995999,0.704252005
13951.324992,8274D_21293_EEG1,1744121556,0.176917002,-1.17375302
13951.324992,8274D_21293_EEG1,1744121556,0.180838004,-1.17375302
13951.324992,8274D_21293_EEG1,1744121556,0.184759006,-1.17375302
13951.324992,8274D_21293_EEG1,1744121556,0.188679993,0.234751001
13951.324992,8274D_21293_EEG1,1744121556,0.192600995,-14.0850363
13951.324992,8274D_21293_EEG1,1744121556,0.196521997,-6.3382659
13951.324992,8274D_21293_EEG1,1744121556,0.200442001,-6.3382659
13951.324992,8274D_21293_EEG1,1744121556,0.204363003,-6.3382659
13951.325983999999,8274D_21293_EEG1,1744121556,0.208284006,-5.63401413
13951.325983999999,8274D_21293_EEG1,1744121556,0.212204993,-5.63401413
13951.325983999999,8274D_21293_EEG1,1744121556,0.216125995,-1.87800503
13951.325983999999,8274D_21293_EEG1,1744121556,0.220046997,-0.939001977
13951.326976,8274D_21293_EEG1,1744121556,0.223967999,-0.939001977
13951.326976,8274D_21293_EEG1,1744121556,0.227889001,-8.45102215
13951.326976,8274D_21293_EEG1,1744121556,0.231810004,-8.45102215
13951.326976,8274D_21293_EEG1,1744121556,0.235731006,-2.81700706
13951.326976,8274D_21293_EEG1,1744121556,0.239651993,-2.81700706
13951.328,8274D_21293_EEG1,1744121556,0.243572995,-9.39002419
13951.328,8274D_21293_EEG1,1744121556,0.247492999,-9.39002419
13951.328,8274D_21293_EEG1,1744121556,0.251414001,-9.39002419
13951.328,8274D_21293_EEG1,1744121556,0.255335003,-11.0332785
13951.328,8274D_21293_EEG1,1744121556,0.259256005,-6.3382659
13951.328992000001,8274D_21293_EEG1,1744121556,0.263177007,-11.0332785
13951.328992000001,8274D_21293_EEG1,1744121556,0.26709801,-11.502779
13951.328992000001,8274D_21293_EEG1,1744121556,0.271019012,-11.502779
13951.444992000001,8274D_21293_EEG1,1744121556,0.274940014,-9.62477493
13951.444992000001,8274D_21293_EEG1,1744121556,0.278860986,0.469500989
13951.445984,8274D_21293_EEG1,1744121556,0.282781988,0.469500989
13951.445984,8274D_21293_EEG1,1744121556,0.286702991,-3.52125907
13951.445984,8274D_21293_EEG1,1744121556,0.290623993,-3.99076009
13951.445984,8274D_21293_EEG1,1744121556,0.294544011,-7.51201916
13951.445984,8274D_21293_EEG1,1744121556,0.298465014,-3.99076009
13951.446975999999,8274D_21293_EEG1,1744121556,0.302385986,-7.51201916
13951.446975999999,8274D_21293_EEG1,1744121556,0.306306988,-12.2070313
13951.446975999999,8274D_21293_EEG1,1744121556,0.31022799,-12.2070313
13951.446975999999,8274D_21293_EEG1,1744121556,0.314148992,-12.2070313
13951.448,8274D_21293_EEG1,1744121556,0.318069994,-6.57301712
13951.448,8274D_21293_EEG1,1744121556,0.321990997,-14.319787
13951.448,8274D_21293_EEG1,1744121556,0.325911999,-14.7892876
13951.448,8274D_21293_EEG1,1744121556,0.329833001,-14.7892876
13951.448,8274D_21293_EEG1,1744121556,0.333754003,0
13951.448,8274D_21293_EEG1,1744121556,0.337675005,6.57301712
13951.448,8274D_21293_EEG1,1744121556,0.341594994,0
13951.448,8274D_21293_EEG1,1744121556,0.345515996,-9.62477493
13951.448992,8274D_21293_EEG1,1744121556,0.349436998,-9.62477493
13951.448992,8274D_21293_EEG1,1744121556,0.353358001,3.99076009
13951.448992,8274D_21293_EEG1,1744121556,0.357279003,3.99076009
13951.448992,8274D_21293_EEG1,1744121556,0.361200005,8.2162714
13951.448992,8274D_21293_EEG1,1744121556,0.365121007,3.75601006
13951.448992,8274D_21293_EEG1,1744121556,0.369042009,8.2162714
13951.448992,8274D_21293_EEG1,1744121556,0.372963011,-7.74676991
13951.448992,8274D_21293_EEG1,1744121556,0.376884013,-0.704252005
13951.449984000001,8274D_21293_EEG1,1744121556,0.380804986,-7.74676991
13951.449984000001,8274D_21293_EEG1,1744121556,0.384725988,-8.68577194
13951.449984000001,8274D_21293_EEG1,1744121556,0.388646007,-8.68577194
13951.449984000001,8274D_21293_EEG1,1744121556,0.392567009,-2.11275506
13951.449984000001,8274D_21293_EEG1,1744121556,0.396488011,-2.11275506
13951.449984000001,8274D_21293_EEG1,1744121556,0.400409013,-2.11275506
13951.449984000001,8274D_21293_EEG1,1744121556,0.404329985,-13.6155348
13951.449984000001,8274D_21293_EEG1,1744121556,0.408250988,-8.68577194
13951.449984000001,8274D_21293_EEG1,1744121556,0.41217199,-8.68577194
13951.450976,8274D_21293_EEG1,1744121556,0.416092992,-1.64325404
13951.450976,8274D_21293_EEG1,1744121556,0.420013994,-0.234751001
13951.450976,8274D_21293_EEG1,1744121556,0.423934996,-1.64325404
13951.450976,8274D_21293_EEG1,1744121556,0.427855998,3.75601006
13951.628000000001,8274D_21293_EEG1,1744121556,0.431777,1.87800503
13951.628000000001,8274D_21293_EEG1,1744121556,0.435696989,3.05175805
13951.628000000001,8274D_21293_EEG1,1744121556,0.439617991,3.05175805
13951.628992,8274D_21293_EEG1,1744121556,0.443538994,3.05175805
13951.628992,8274D_21293_EEG1,1744121556,0.447459996,-3.99076009
13951.628992,8274D_21293_EEG1,1744121556,0.451380998,-3.99076009
13951.628992,8274D_21293_EEG1,1744121556,0.455302,-3.99076009
13951.628992,8274D_21293_EEG1,1744121556,0.459223002,-0.469500989
13951.628992,8274D_21293_EEG1,1744121556,0.463144004,-0.469500989
13951.628992,8274D_21293_EEG1,1744121556,0.467065006,-3.99076009
13951.628992,8274D_21293_EEG1,1744121556,0.470986009,-9.15527344
13951.629983999999,8274D_21293_EEG1,1744121556,0.474907011,-8.68577194
13951.629983999999,8274D_21293_EEG1,1744121556,0.478828013,-8.68577194
13951.629983999999,8274D_21293_EEG1,1744121556,0.482748002,-1.64325404
13951.629983999999,8274D_21293_EEG1,1744121556,0.486669004,-1.64325404
13951.629983999999,8274D_21293_EEG1,1744121556,0.490590006,-1.64325404
13951.629983999999,8274D_21293_EEG1,1744121556,0.494511008,-20.1885529
13951.630976,8274D_21293_EEG1,1744121556,0.49843201,-5.16451311
13951.630976,8274D_21293_EEG1,1744121556,0.502353013,-5.16451311
13951.630976,8274D_21293_EEG1,1744121556,0.506273985,-5.16451311
13951.630976,8274D_21293_EEG1,1744121556,0.510195017,-1.87800503
13951.630976,8274D_21293_EEG1,1744121556,0.514115989,3.99076009
13951.632,8274D_21293_EEG1,1744121556,0.518037021,3.99076009
13951.632,8274D_21293_EEG1,1744121556,0.521957994,2.58225703
13951.632,8274D_21293_EEG1,1744121556,0.525879025,-12.441782
13951.632,8274D_21293_EEG1,1744121556,0.529798985,-12.441782
13951.632,8274D_21293_EEG1,1744121556,0.533720016,-10.563777
13951.632,8274D_21293_EEG1,1744121556,0.537640989,-6.80776691
13951.632,8274D_21293_EEG1,1744121556,0.541562021,-10.563777
13951.632,8274D_21293_EEG1,1744121556,0.545482993,-4.92976284
13951.632,8274D_21293_EEG1,1744121556,0.549404025,-4.92976284
13951.632992000001,8274D_21293_EEG1,1744121556,0.553324997,-4.92976284
13951.632992000001,8274D_21293_EEG1,1744121556,0.557246029,3.52125907
13951.632992000001,8274D_21293_EEG1,1744121556,0.561167002,-8.45102215
13951.632992000001,8274D_21293_EEG1,1744121556,0.565087974,-11.2680292
13951.632992000001,8274D_21293_EEG1,1744121556,0.569009006,-11.2680292
13951.632992000001,8274D_21293_EEG1,1744121556,0.572929978,-5.86876488
13951.632992000001,8274D_21293_EEG1,1744121556,0.576849997,19.0147991
13951.633984,8274D_21293_EEG1,1744121556,0.580771029,-5.86876488
13951.633984,8274D_21293_EEG1,1744121556,0.584692001,-8.68577194
13951.752,8274D_21293_EEG1,1744121556,0.588612974,-8.68577194
13951.752,8274D_21293_EEG1,1744121556,0.592534006,-2.34750605
13951.752,8274D_21293_EEG1,1744121556,0.596454978,5.39926386
13951.752,8274D_21293_EEG1,1744121556,0.60037601,5.39926386
13951.752,8274D_21293_EEG1,1744121556,0.604296982,-5.39926386
13951.752992,8274D_21293_EEG1,1744121556,0.608218014,-5.39926386
13951.752992,8274D_21293_EEG1,1744121556,0.612138987,-3.52125907
13951.752992,8274D_21293_EEG1,1744121556,0.616060019,1.87800503
13951.752992,8274D_21293_EEG1,1744121556,0.619980991,-3.52125907
13951.752992,8274D_21293_EEG1,1744121556,0.62390101,-7.74676991
13951.752992,8274D_21293_EEG1,1744121556,0.627821982,-7.74676991
13951.752992,8274D_21293_EEG1,1744121556,0.631743014,-5.63401413
13951.752992,8274D_21293_EEG1,1744121556,0.635663986,1.17375302
13951.753984000001,8274D_21293_EEG1,1744121556,0.639585018,-5.63401413
13951.753984000001,8274D_21293_EEG1,1744121556,0.643505991,-6.3382659
13951.753984000001,8274D_21293_EEG1,1744121556,0.647427022,-13.1460342
13951.753984000001,8274D_21293_EEG1,1744121556,0.651347995,-13.1460342
13951.753984000001,8274D_21293_EEG1,1744121556,0.655269027,-0.469500989
13951.753984000001,8274D_21293_EEG1,1744121556,0.659189999,-0.469500989
13951.753984000001,8274D_21293_EEG1,1744121556,0.663110971,-10.3290262
13951.753984000001,8274D_21293_EEG1,1744121556,0.667032003,-10.3290262
13951.753984000001,8274D_21293_EEG1,1744121556,0.670952976,-7.51201916
13951.754976,8274D_21293_EEG1,1744121556,0.674872994,-5.39926386
13951.754976,8274D_21293_EEG1,1744121556,0.678794026,-2.81700706
13951.754976,8274D_21293_EEG1,1744121556,0.682714999,-2.81700706
13951.754976,8274D_21293_EEG1,1744121556,0.686635971,-3.75601006
13951.754976,8274D_21293_EEG1,1744121556,0.690557003,-19.9538002
13951.754976,8274D_21293_EEG1,1744121556,0.694477975,-19.9538002
13951.754976,8274D_21293_EEG1,1744121556,0.698399007,-3.52125907
13951.754976,8274D_21293_EEG1,1744121556,0.70231998,-3.52125907
13951.754976,8274D_21293_EEG1,1744121556,0.706241012,-9.39002419
13951.754976,8274D_21293_EEG1,1744121556,0.710161984,-14.5545368
13951.754976,8274D_21293_EEG1,1744121556,0.714083016,-9.39002419
13951.755999999999,8274D_21293_EEG1,1744121556,0.718003988,-6.80776691
13951.755999999999,8274D_21293_EEG1,1744121556,0.721924007,-6.80776691
13951.755999999999,8274D_21293_EEG1,1744121556,0.725844979,-3.28650808
13951.755999999999,8274D_21293_EEG1,1744121556,0.729766011,-5.86876488
13951.755999999999,8274D_21293_EEG1,1744121556,0.733686984,-3.28650808
13951.755999999999,8274D_21293_EEG1,1744121556,0.737608016,-0.469500989
13951.755999999999,8274D_21293_EEG1,1744121556,0.741528988,-0.469500989
13951.934976,8274D_21293_EEG1,1744121556,0.74545002,-1.87800503
13951.934976,8274D_21293_EEG1,1744121556,0.749370992,-3.75601006
13951.934976,8274D_21293_EEG1,1744121556,0.753292024,-12.2070313
13951.934976,8274D_21293_EEG1,1744121556,0.757212996,-12.2070313
13951.936,8274D_21293_EEG1,1744121556,0.761134028,-3.99076009
13951.938975999999,8274D_21293_EEG1,1744121556,0.765055001,-3.99076009
13951.938975999999,8274D_21293_EEG1,1744121556,0.768975019,-3.99076009
13951.938975999999,8274D_21293_EEG1,1744121556,0.772895992,6.3382659
13951.938975999999,8274D_21293_EEG1,1744121556,0.776817024,15.0240383
13951.938975999999,8274D_21293_EEG1,1744121556,0.780737996,6.3382659
13951.938975999999,8274D_21293_EEG1,1744121556,0.784659028,-0.234751001
13951.938975999999,8274D_21293_EEG1,1744121556,0.78858,-9.15527344
13951.938975999999,8274D_21293_EEG1,1744121556,0.792500973,-9.15527344
13951.938975999999,8274D_21293_EEG1,1744121556,0.796422005,-0.234751001
13951.938975999999,8274D_21293_EEG1,1744121556,0.800342977,11.7375298
13951.940000000001,8274D_21293_EEG1,1744121556,0.804264009,-0.234751001
13951.940000000001,8274D_21293_EEG1,1744121556,0.808184981,1.40850401
13951.940000000001,8274D_21293_EEG1,1744121556,0.812106013,1.40850401
13951.940000000001,8274D_21293_EEG1,1744121556,0.816025972,2.11275506
13951.940000000001,8274D_21293_EEG1,1744121556,0.819947004,4.69501209
13951.940000000001,8274D_21293_EEG1,1744121556,0.823867977,4.69501209
13951.940000000001,8274D_21293_EEG1,1744121556,0.827789009,3.28650808
13951.940000000001,8274D_21293_EEG1,1744121556,0.831709981,3.28650808
13951.940000000001,8274D_21293_EEG1,1744121556,0.835631013,3.52125907
13951.940000000001,8274D_21293_EEG1,1744121556,0.839551985,3.52125907
13951.940000000001,8274D_21293_EEG1,1744121556,0.843473017,-11.7375298
13951.940992,8274D_21293_EEG1,1744121556,0.84739399,-11.7375298
13951.940992,8274D_21293_EEG1,1744121556,0.851315022,-6.57301712
13951.940992,8274D_21293_EEG1,1744121556,0.855235994,-1.64325404
13951.940992,8274D_21293_EEG1,1744121556,0.859157026,-6.57301712
13951.940992,8274D_21293_EEG1,1744121556,0.863076985,-12.9112825
13951.940992,8274D_21293_EEG1,1744121556,0.866998017,-12.9112825
13951.940992,8274D_21293_EEG1,1744121556,0.870918989,0.704252005
13951.940992,8274D_21293_EEG1,1744121556,0.874840021,4.46026087
13951.940992,8274D_21293_EEG1,1744121556,0.878760993,4.46026087
13951.940992,8274D_21293_EEG1,1744121556,0.882682025,4.46026087
13951.940992,8274D_21293_EEG1,1744121556,0.886602998,-9.85952473
13951.940992,8274D_21293_EEG1,1744121556,0.89052403,1.17375302
13951.940992,8274D_21293_EEG1,1744121556,0.894445002,1.17375302
13951.940992,8274D_21293_EEG1,1744121556,0.898365974,2.11275506
13952.102976,8274D_21293_EEG1,1744121556,0.902287006,2.11275506
13952.103999999999,8274D_21293_EEG1,1744121556,0.906207979,1.40850401
13952.103999999999,8274D_21293_EEG1,1744121556,0.910127997,1.40850401
13952.103999999999,8274D_21293_EEG1,1744121556,0.914049029,1.40850401
13952.103999999999,8274D_21293_EEG1,1744121556,0.917970002,-1.40850401
13952.103999999999,8274D_21293_EEG1,1744121556,0.921890974,-6.57301712
13952.103999999999,8274D_21293_EEG1,1744121556,0.925812006,-6.57301712
13952.103999999999,8274D_21293_EEG1,1744121556,0.929732978,-6.57301712
13952.103999999999,8274D_21293_EEG1,1744121556,0.93365401,2.11275506
13952.103999999999,8274D_21293_EEG1,1744121556,0.937574983,2.11275506
13952.104992,8274D_21293_EEG1,1744121556,0.941496015,1.40850401
13952.104992,8274D_21293_EEG1,1744121556,0.945416987,-12.441782
13952.104992,8274D_21293_EEG1,1744121556,0.949338019,-12.441782
13952.104992,8274D_21293_EEG1,1744121556,0.953258991,-7.27726889
13952.104992,8274D_21293_EEG1,1744121556,0.95717901,-5.63401413
13952.104992,8274D_21293_EEG1,1744121556,0.961099982,-5.63401413
13952.104992,8274D_21293_EEG1,1744121556,0.965021014,-9.85952473
13952.105984,8274D_21293_EEG1,1744121556,0.968941987,-9.85952473
13952.105984,8274D_21293_EEG1,1744121556,0.972863019,-3.99076009
13952.105984,8274D_21293_EEG1,1744121556,0.976783991,-3.99076009
13952.105984,8274D_21293_EEG1,1744121556,0.980705023,-4.46026087
13952.105984,8274D_21293_EEG1,1744121556,0.984625995,-6.57301712
13952.105984,8274D_21293_EEG1,1744121556,0.988547027,-4.69501209
13952.105984,8274D_21293_EEG1,1744121556,0.992467999,-6.57301712
13952.106975999999,8274D_21293_EEG1,1744121556,0.996388972,-4.69501209
13952.106975999999,8274D_21293_EEG1,1744121557,0.000310000003,-12.9112825
13952.106975999999,8274D_21293_EEG1,1744121557,0.00423000008,-2.81700706
13952.106975999999,8274D_21293_EEG1,1744121557,0.00815100037,-3.99076009
13952.106975999999,8274D_21293_EEG1,1744121557,0.0120719997,-2.81700706
13952.106975999999,8274D_21293_EEG1,1744121557,0.0159929991,7.27726889
13952.106975999999,8274D_21293_EEG1,1744121557,0.0199139994,7.27726889
13952.106975999999,8274D_21293_EEG1,1744121557,0.0238349997,-1.17375302
13952.106975999999,8274D_21293_EEG1,1744121557,0.0277559999,-7.51201916
13952.106975999999,8274D_21293_EEG1,1744121557,0.0316770002,-7.51201916
13952.106975999999,8274D_21293_EEG1,1744121557,0.0355979986,5.16451311
13952.106975999999,8274D_21293_EEG1,1744121557,0.0395190008,5.16451311
13952.108,8274D_21293_EEG1,1744121557,0.0434399992,3.05175805
13952.108,8274D_21293_EEG1,1744121557,0.0473610014,-8.92052269
13952.108,8274D_21293_EEG1,1744121557,0.0512810014,-8.92052269
13952.108,8274D_21293_EEG1,1744121557,0.0552019998,1.64325404
13952.241984,8274D_21293_EEG1,1744121557,0.0591229983,1.64325404
13952.241984,8274D_21293_EEG1,1744121557,0.0630439967,-4.22551107
13952.241984,8274D_21293_EEG1,1744121557,0.0669649988,-11.7375298
13952.242976,8274D_21293_EEG1,1744121557,0.070886001,-11.7375298
13952.242976,8274D_21293_EEG1,1744121557,0.0748070031,0.704252005
13952.242976,8274D_21293_EEG1,1744121557,0.0787279978,0.704252005
13952.242976,8274D_21293_EEG1,1744121557,0.082649,-1.64325404
13952.242976,8274D_21293_EEG1,1744121557,0.0865700021,-8.92052269
13952.242976,8274D_21293_EEG1,1744121557,0.0904909968,-8.92052269
13952.244000000001,8274D_21293_EEG1,1744121557,0.094411999,-6.80776691
13952.244000000001,8274D_21293_EEG1,1744121557,0.0983320028,-6.80776691
13952.244000000001,8274D_21293_EEG1,1744121557,0.102252997,-3.52125907
13952.244000000001,8274D_21293_EEG1,1744121557,0.106174,-9.85952473
13952.244000000001,8274D_21293_EEG1,1744121557,0.110095002,-3.52125907
13952.244000000001,8274D_21293_EEG1,1744121557,0.114015996,2.34750605
13952.244000000001,8274D_21293_EEG1,1744121557,0.117936999,2.81700706
13952.244000000001,8274D_21293_EEG1,1744121557,0.121858001,2.81700706
13952.244000000001,8274D_21293_EEG1,1744121557,0.125779003,-9.85952473
13952.244000000001,8274D_21293_EEG1,1744121557,0.129700005,-9.85952473
13952.244992,8274D_21293_EEG1,1744121557,0.133621007,-7.27726889
13952.244992,8274D_21293_EEG1,1744121557,0.137541994,-0.469500989
13952.244992,8274D_21293_EEG1,1744121557,0.141462997,-0.469500989
13952.244992,8274D_21293_EEG1,1744121557,0.145383,7.27726889
13952.244992,8274D_21293_EEG1,1744121557,0.149304003,-12.9112825
13952.244992,8274D_21293_EEG1,1744121557,0.153225005,0.704252005
13952.244992,8274D_21293_EEG1,1744121557,0.157146007,0.704252005
13952.244992,8274D_21293_EEG1,1744121557,0.161066994,0.704252005
13952.244992,8274D_21293_EEG1,1744121557,0.164987996,0.939001977
13952.244992,8274D_21293_EEG1,1744121557,0.168908998,7.98152018
13952.245983999999,8274D_21293_EEG1,1744121557,0.172830001,7.98152018
13952.245983999999,8274D_21293_EEG1,1744121557,0.176751003,7.04251814
13952.245983999999,8274D_21293_EEG1,1744121557,0.180672005,-5.86876488
13952.245983999999,8274D_21293_EEG1,1744121557,0.184593007,-5.86876488
13952.245983999999,8274D_21293_EEG1,1744121557,0.188513994,-11.2680292
13952.245983999999,8274D_21293_EEG1,1744121557,0.192433998,-4.69501209
13952.245983999999,8274D_21293_EEG1,1744121557,0.196355,-3.75601006
13952.245983999999,8274D_21293_EEG1,1744121557,0.200276002,6.1035161
13952.245983999999,8274D_21293_EEG1,1744121557,0.204197004,-3.75601006
13952.245983999999,8274D_21293_EEG1,1744121557,0.208118007,-15.4935398
13952.245983999999,8274D_21293_EEG1,1744121557,0.212038994,-15.4935398
13952.407999999999,8274D_21293_EEG1,1744121557,0.215959996,-15.4935398
13952.407999999999,8274D_21293_EEG1,1744121557,0.219880998,-10.7985277
13952.407999999999,8274D_21293_EEG1,1744121557,0.223802,-10.7985277
13952.407999999999,8274D_21293_EEG1,1744121557,0.227723002,-10.7985277
13952.407999999999,8274D_21293_EEG1,1744121557,0.231644005,-4.69501209
13952.408992000001,8274D_21293_EEG1,1744121557,0.235565007,4.69501209
13952.408992000001,8274D_21293_EEG1,1744121557,0.239484996,-4.69501209
13952.408992000001,8274D_21293_EEG1,1744121557,0.243405998,-12.2070313
13952.408992000001,8274D_21293_EEG1,1744121557,0.247327,-12.2070313
13952.408992000001,8274D_21293_EEG1,1744121557,0.251248002,-12.441782
13952.408992000001,8274D_21293_EEG1,1744121557,0.255169004,-1.87800503
13952.408992000001,8274D_21293_EEG1,1744121557,0.259090006,-12.441782
13952.408992000001,8274D_21293_EEG1,1744121557,0.263011009,-10.7985277
13952.408992000001,8274D_21293_EEG1,1744121557,0.266932011,-10.7985277
13952.409984,8274D_21293_EEG1,1744121557,0.270853013,-10.7985277
13952.409984,8274D_21293_EEG1,1744121557,0.274773985,-1.87800503
13952.409984,8274D_21293_EEG1,1744121557,0.278694987,-8.45102215
13952.409984,8274D_21293_EEG1,1744121557,0.282615989,-5.39926386
13952.409984,8274D_21293_EEG1,1744121557,0.286536008,-5.39926386
13952.409984,8274D_21293_EEG1,1744121557,0.29045701,-5.39926386
13952.409984,8274D_21293_EEG1,1744121557,0.294378012,-4.46026087
13952.409984,8274D_21293_EEG1,1744121557,0.298299015,-11.7375298
13952.409984,8274D_21293_EEG1,1744121557,0.302219987,-14.7892876
13952.409984,8274D_21293_EEG1,1744121557,0.306140989,-14.7892876
13952.410975999999,8274D_21293_EEG1,1744121557,0.310061991,-11.0332785
13952.410975999999,8274D_21293_EEG1,1744121557,0.313982993,-0.704252005
13952.410975999999,8274D_21293_EEG1,1744121557,0.317903996,-0.704252005
13952.410975999999,8274D_21293_EEG1,1744121557,0.321824998,-6.80776691
13952.410975999999,8274D_21293_EEG1,1744121557,0.325746,-12.6765318
13952.410975999999,8274D_21293_EEG1,1744121557,0.329667002,-12.6765318
13952.410975999999,8274D_21293_EEG1,1744121557,0.333586991,2.11275506
13952.410975999999,8274D_21293_EEG1,1744121557,0.337507993,2.11275506
13952.412,8274D_21293_EEG1,1744121557,0.341428995,0.939001977
13952.412,8274D_21293_EEG1,1744121557,0.345349997,-2.11275506
13952.412,8274D_21293_EEG1,1744121557,0.349270999,-8.2162714
13952.412,8274D_21293_EEG1,1744121557,0.353192002,-2.11275506
13952.412,8274D_21293_EEG1,1744121557,0.357113004,0.469500989
13952.412,8274D_21293_EEG1,1744121557,0.361034006,0.469500989
13952.412,8274D_21293_EEG1,1744121557,0.364955008,-0.469500989
13952.412,8274D_21293_EEG1,1744121557,0.36887601,-0.469500989
13952.548000000001,8274D_21293_EEG1,1744121557,0.372797012,6.3382659
13952.548000000001,8274D_21293_EEG1,1744121557,0.376718014,6.3382659
13952.548000000001,8274D_21293_EEG1,1744121557,0.380638003,4.46026087
13952.548000000001,8274D_21293_EEG1,1744121557,0.384559005,4.46026087
13952.548000000001,8274D_21293_EEG1,1744121557,0.388480008,1.40850401
13952.548000000001,8274D_21293_EEG1,1744121557,0.39240101,1.40850401
13952.548992,8274D_21293_EEG1,1744121557,0.396322012,-9.39002419
13952.548992,8274D_21293_EEG1,1744121557,0.400243014,-9.39002419
13952.548992,8274D_21293_EEG1,1744121557,0.404163986,-5.39926386
13952.548992,8274D_21293_EEG1,1744121557,0.408084989,-2.58225703
13952.548992,8274D_21293_EEG1,1744121557,0.412005991,-1.87800503
13952.548992,8274D_21293_EEG1,1744121557,0.415926993,-1.87800503
13952.548992,8274D_21293_EEG1,1744121557,0.419847995,-1.87800503
13952.548992,8274D_21293_EEG1,1744121557,0.423768997,-4.92976284
13952.549983999999,8274D_21293_EEG1,1744121557,0.427688986,-1.40850401
13952.549983999999,8274D_21293_EEG1,1744121557,0.431609988,1.40850401
13952.549983999999,8274D_21293_EEG1,1744121557,0.43553099,1.40850401
13952.549983999999,8274D_21293_EEG1,1744121557,0.439451993,-2.34750605
13952.549983999999,8274D_21293_EEG1,1744121557,0.443372995,-2.34750605
13952.549983999999,8274D_21293_EEG1,1744121557,0.447293997,-2.34750605
13952.550976,8274D_21293_EEG1,1744121557,0.451214999,-5.16451311
13952.550976,8274D_21293_EEG1,1744121557,0.455136001,-5.16451311
13952.550976,8274D_21293_EEG1,1744121557,0.459057003,-5.16451311
13952.550976,8274D_21293_EEG1,1744121557,0.462978005,0.704252005
13952.550976,8274D_21293_EEG1,1744121557,0.466899008,-10.563777
13952.550976,8274D_21293_EEG1,1744121557,0.47082001,0.704252005
13952.550976,8274D_21293_EEG1,1744121557,0.474739999,1.64325404
13952.550976,8274D_21293_EEG1,1744121557,0.478661001,1.64325404
13952.550976,8274D_21293_EEG1,1744121557,0.482582003,-3.05175805
13952.550976,8274D_21293_EEG1,1744121557,0.486503005,-3.05175805
13952.550976,8274D_21293_EEG1,1744121557,0.490424007,-2.81700706
13952.552,8274D_21293_EEG1,1744121557,0.494345009,0.704252005
13952.552,8274D_21293_EEG1,1744121557,0.498266011,-2.81700706
13952.552,8274D_21293_EEG1,1744121557,0.502187014,-11.2680292
13952.552,8274D_21293_EEG1,1744121557,0.506107986,-11.2680292
13952.552,8274D_21293_EEG1,1744121557,0.510029018,-6.80776691
13952.552,8274D_21293_EEG1,1744121557,0.51394999,-2.11275506
13952.552992000001,8274D_21293_EEG1,1744121557,0.517871022,2.11275506
13952.552992000001,8274D_21293_EEG1,1744121557,0.521790981,2.11275506
13952.552992000001,8274D_21293_EEG1,1744121557,0.525712013,-3.28650808
13952.717984000001,8274D_21293_EEG1,1744121557,0.529632986,-3.28650808
13952.717984000001,8274D_21293_EEG1,1744121557,0.533554018,7.51201916
13952.717984000001,8274D_21293_EEG1,1744121557,0.53747499,7.51201916
